block_hash,Height,Hash,First_Time,Prop_Time,Obs_Witness_Count,Peers_Report_Count,Sorted_Timestamps,Prct_Prop_Time,Miner_Time,Block_Time_MRT,Last_Block_Prop_Time,Last_Block_Prct_Prop_Time,num_tx,Difficulty,prct_prop_time_col_50,prct_prop_time_col_75,prct_prop_time_col_90,prct_prop_time_col_95,prct_prop_time_col_97,prct_prop_time_col_99
386,874141.0,,1592721346.025,25.24899983406067,3,149,,3.365000009536743,1592721341,67.0,4.266999959945679,1.562000036239624,2,469961310,0.24049997329711914,0.3692498207092285,0.5611999034881592,1.4099998474121094,1.7289996147155762,4.5013298988342285
387,874142.0,,1592721433.2129998,6.128000259399414,3,149,,1.5980005264282227,1592721420,79.0,25.24899983406067,3.365000009536743,1,469962939,0.26600027084350586,0.40725016593933105,0.6140999794006348,1.0199999809265137,1.2250001430511475,2.6085803508758545
388,874143.0,,1592721462.41,3.8359999656677246,3,149,,2.0279998779296875,1592721433,13.0,6.128000259399414,1.5980005264282227,1,469961863,0.18699979782104492,0.3255000114440918,0.7106997966766357,0.9649999141693115,1.6349999904632568,3.6569197177886963
389,874144.0,,1592721510.6629999,22.247000217437744,3,149,,1.9810001850128174,1592721472,39.0,3.8359999656677246,2.0279998779296875,2,469960367,0.21499991416931152,0.30774998664855957,0.5683002471923828,1.2070000171661377,1.7009999752044678,3.2639501094818115
390,874145.0,,1592721525.0410001,7.974999904632568,3,149,,3.2769997119903564,1592721511,39.0,22.247000217437744,1.9810001850128174,2,469960198,0.1939997673034668,0.2922496795654297,0.5494000911712646,1.6339998245239258,2.3510000705718994,4.120949745178223
391,874146.0,,1592721532.2029998,4.677000284194946,3,149,,4.2799999713897705,1592721525,14.0,7.974999904632568,3.2769997119903564,1,469960426,0.2799999713897705,0.3852500915527344,0.6075003147125244,1.0930001735687256,1.9100000858306885,4.606950283050537
392,874147.0,,1592721701.73,4.437000036239624,3,149,,3.498999834060669,1592721672,147.0,4.677000284194946,4.2799999713897705,3,469959546,0.15650010108947754,0.2850000858306885,0.497999906539917,1.6539998054504395,2.4570000171661377,3.8924098014831543
393,874148.0,,1592721713.454,6.996999979019165,3,149,,1.627000093460083,1592721701,29.0,4.437000036239624,3.498999834060669,3,469960684,0.22600007057189941,0.39800024032592773,0.7813999652862549,1.127000093460083,1.2730002403259277,3.474400043487549
394,874149.0,,1592721812.438,4.371999979019165,3,149,,1.9849998950958252,1592721788,87.0,6.996999979019165,1.627000093460083,3,469961741,0.2565000057220459,0.3810000419616699,0.585399866104126,1.3349997997283936,1.6970000267028809,2.9439499378204346
395,874150.0,,1592721831.7510002,18.167999744415283,3,150,,14.987999677658081,1592721822,34.0,4.371999979019165,1.9849998950958252,2,469961161,0.16100001335144043,0.31099987030029297,1.5717999935150146,14.58899974822998,14.935999870300293,15.061139822006226
396,874151.0,,1592722136.425,12.910000085830688,3,150,,4.801000118255615,1592722098,276.0,18.167999744415283,14.987999677658081,12,469951032,0.7960000038146973,1.3460001945495605,2.6124002933502197,3.811000108718872,3.991999864578247,8.796000003814697
397,874152.0,,1592722239.745,9.980000019073486,3,150,,2.8500001430511475,1592722231,133.0,12.910000085830688,4.801000118255615,3,469941819,0.2389998435974121,0.37800002098083496,0.7460002899169922,1.2250001430511475,2.148400068283081,4.977999925613403
398,874153.0,,1592722257.76,14.062000036239624,3,150,,0.9029998779296875,1592722240,9.0,9.980000019073486,2.8500001430511475,1,469946362,0.13499999046325684,0.19499993324279785,0.2710001468658447,0.39299988746643066,0.6415200233459473,4.542999982833862
399,874154.0,,1592722444.255,5.790999889373779,3,150,,1.369999885559082,1592722437,197.0,14.062000036239624,0.9029998779296875,4,469945662,0.2049999237060547,0.27299976348876953,0.410599946975708,0.8320000171661377,1.2760000228881836,3.260240077972412
400,874155.0,,1592722460.1420002,25.438999891281128,3,150,,2.167999744415283,1592722444,7.0,5.790999889373779,1.369999885559082,1,469942911,0.16899991035461426,0.26199984550476074,0.7051997184753418,1.0349998474121094,1.998000144958496,3.311739683151245
401,874156.0,,1592722519.181,4.336000204086304,3,150,,1.5270001888275146,1592722510,66.0,25.438999891281128,2.167999744415283,3,469942686,0.2110002040863037,0.3410000801086426,0.5668001174926758,1.061999797821045,1.377000093460083,3.1656200885772705
402,874157.0,,1592722621.2810001,39.48799991607666,3,150,,2.04699969291687,1592722595,85.0,4.336000204086304,1.5270001888275146,3,469951471,0.19099998474121094,0.28799986839294434,0.4849998950958252,1.3289997577667236,1.6749999523162842,4.203159809112549
403,874158.0,,1592722634.0770001,26.692999839782715,3,150,,2.0969998836517334,1592722621,26.0,39.48799991607666,2.04699969291687,1,469954229,0.23199987411499023,0.33299994468688965,0.5485999584197998,0.7599999904632568,0.9069998264312744,7.712120056152344
404,874159.0,,1592722664.082,18.388999938964844,3,150,,10.306999921798706,1592722635,14.0,26.692999839782715,2.0969998836517334,1,469952003,0.20199990272521973,0.30900001525878906,0.6834001541137695,1.8100001811981201,3.1559998989105225,14.113920211791992
405,874160.0,,1592722731.016,4.0350000858306885,3,150,,2.496000051498413,1592722664,29.0,18.388999938964844,10.306999921798706,2,469955127,0.27500009536743164,0.3840000629425049,0.6871998310089111,1.315999984741211,2.3410000801086426,3.457900047302246
406,874161.0,,1592722733.1339998,8.988000392913818,3,149,,2.3950002193450928,1592722731,67.0,4.0350000858306885,2.496000051498413,5,469953978,0.19650030136108398,0.31225013732910156,0.4830000400543213,1.7730002403259277,1.9170002937316895,5.201350212097168
407,874162.0,,1592722750.951,2.551999807357788,3,149,,1.386000156402588,1592722733,2.0,8.988000392913818,2.3950002193450928,2,469955398,0.22550010681152344,0.3315002918243408,0.5278000831604004,1.06600022315979,1.3149998188018799,1.6266398429870605
408,874163.0,,1592722963.875,5.992999792098999,3,149,,4.355000019073486,1592722751,18.0,2.551999807357788,1.386000156402588,1,469954364,0.1595001220703125,0.2539999485015869,0.4163999557495117,0.7060000896453857,0.8179998397827148,5.55964994430542
409,874164.0,,1592723020.8579998,6.196000099182129,3,149,,5.764000415802002,1592722998,247.0,5.992999792098999,4.355000019073486,12,469952512,0.3854999542236328,0.6100003719329834,1.1226000785827637,3.9780001640319824,5.359000205993652,5.798910140991211
410,874165.0,,1592723023.921,18.307999849319458,3,149,,3.6679999828338623,1592723021,23.0,6.196000099182129,5.764000415802002,2,469949715,0.17600011825561523,0.29799985885620117,1.205399990081787,2.6500000953674316,3.056000232696533,7.641429901123047
411,874166.0,,1592723054.111,4.799000024795532,3,149,,2.4200000762939453,1592723024,3.0,18.307999849319458,3.6679999828338623,1,469949671,0.24100017547607422,0.40625,1.0157997608184814,1.440999984741211,1.565999984741211,3.35660982131958
412,874167.0,,1592723061.8660002,53.52499985694885,3,149,,2.4029998779296875,1592723054,30.0,4.799000024795532,2.4200000762939453,1,469950002,0.18349981307983398,0.24849963188171387,0.42889976501464844,0.6310000419616699,1.2279996871948242,3.150480031967163
413,874168.0,,1592723205.9,6.372999668121338,3,149,,1.938999891281128,1592723178,124.0,53.52499985694885,2.4029998779296875,9,469948022,0.2969999313354492,0.43974995613098145,0.7184996604919434,1.1539998054504395,1.5229997634887695,4.0944297313690186
414,874169.0,,1592723238.383,19.41800022125244,3,149,,2.0830001831054688,1592723215,37.0,6.372999668121338,1.938999891281128,2,469947993,0.2585000991821289,0.40850019454956055,0.8395004272460938,1.2670001983642578,2.0380001068115234,3.768400192260742
415,874170.0,,1592723245.941,11.95199990272522,3,147,,3.6510000228881836,1592723238,23.0,19.41800022125244,2.0830001831054688,1,469951894,0.21500015258789062,0.3269999027252197,0.5099999904632568,0.9800000190734863,1.4078998565673828,4.171000242233276
416,874171.0,,1592723298.575,7.272000074386597,3,150,,2.4029998779296875,1592723276,38.0,11.95199990272522,3.6510000228881836,2,469952074,0.1419999599456787,0.23399996757507324,0.42999958992004395,0.747999906539917,1.5479998588562012,3.4782803058624268
417,874172.0,,1592723357.4229999,16.758000135421753,3,150,,10.72000002861023,1592723299,23.0,7.272000074386597,2.4029998779296875,2,469949493,0.3970000743865967,0.6080002784729004,0.872800350189209,1.9670002460479736,4.170000076293945,12.66834020614624
418,874173.0,,1592723474.9060001,46.78600001335144,3,150,,9.240000247955322,1592723440,141.0,16.758000135421753,10.72000002861023,10,469949729,0.6510000228881836,1.366999626159668,2.3217997550964355,5.977999687194824,8.075999736785889,22.619379997253418
419,874174.0,,1592723569.88,39.75,3,150,,2.5829997062683105,1592723549,109.0,46.78600001335144,9.240000247955322,3,469944490,0.2369999885559082,0.3529996871948242,0.6529998779296875,1.559999942779541,2.171999931335449,6.831859588623047
420,874175.0,,1592723609.5470002,6.759999990463257,3,150,,4.977999925613403,1592723569,20.0,39.75,2.5829997062683105,1,469940534,0.20799994468688965,0.3469998836517334,1.0267999172210693,3.062999725341797,4.167999505996704,5.229219913482666
421,874176.0,,1592723760.0770001,3.86299991607666,3,150,,1.2929997444152832,1592723729,160.0,6.759999990463257,4.977999925613403,8,469940217,0.2589998245239258,0.36299991607666016,0.5341997146606445,0.9209997653961182,1.056999683380127,2.4619600772857666
422,874177.0,,1592723891.265,6.519999980926514,3,150,,2.792999744415283,1592723855,126.0,3.86299991607666,1.2929997444152832,4,469933674,0.16100001335144043,0.29399991035461426,1.048799753189087,1.7689998149871826,2.3459999561309814,4.648760080337524
423,874178.0,,1592723978.215,4.892000198364258,3,150,,1.809000015258789,1592723946,91.0,6.519999980926514,2.792999744415283,3,469933105,0.28799986839294434,0.5379998683929443,1.0804002285003662,1.503000020980835,1.628000020980835,2.904320240020752
424,874179.0,,1592724049.39,10.194999933242798,3,150,,4.132999658584595,1592724020,74.0,4.892000198364258,1.809000015258789,7,469934738,0.2760000228881836,0.4519999027252197,0.9835999011993408,2.065999984741211,3.51200008392334,8.570299863815308
425,874180.0,,1592724083.6620002,8.270999670028687,3,150,,3.568999767303467,1592724059,39.0,10.194999933242798,4.132999658584595,4,469934470,0.305999755859375,0.46000003814697266,0.7769997119903564,1.4739999771118164,1.7899999618530273,7.8588597774505615
426,874181.0,,1592724162.127,3.3459997177124023,3,149,,2.2769999504089355,1592724135,76.0,8.270999670028687,3.568999767303467,3,469933230,0.1765000820159912,0.29199981689453125,0.49109983444213867,0.9029998779296875,1.255000114440918,2.9718101024627686
427,874182.0,,1592724284.346,6.99399995803833,3,149,,2.5,1592724255,120.0,3.3459997177124023,2.2769999504089355,2,469937297,0.19100022315979004,0.30100011825561523,0.507699728012085,0.8000001907348633,1.2689998149871826,3.5148699283599854
428,874183.0,,1592724293.176,3.4099998474121094,3,149,,2.4169998168945312,1592724284,29.0,6.99399995803833,2.5,2,469939998,0.1919996738433838,0.2739999294281006,0.6870999336242676,1.2219996452331543,1.930999994277954,2.5763397216796875
429,874184.0,,1592724501.863,3.7269999980926514,3,149,,1.9649999141693115,1592724465,181.0,3.4099998474121094,2.4169998168945312,9,469940287,0.2720000743865967,0.4967501163482666,1.0125999450683594,1.3870000839233398,1.6130001544952393,2.199350118637085
430,874185.0,,1592724648.444,3.234999895095825,3,149,,1.1559998989105225,1592724616,151.0,3.7269999980926514,1.9649999141693115,5,469942260,0.22750020027160645,0.3320000171661377,0.5767002105712891,0.9849998950958252,1.1010000705718994,1.9404401779174805
431,874186.0,,1592724749.008,7.027000188827515,3,149,,4.074000120162964,1592724698,82.0,3.234999895095825,1.1559998989105225,5,469942624,0.25099992752075195,0.40400004386901855,0.75,1.0440001487731934,1.2430002689361572,6.516930341720581
432,874187.0,,1592724892.331,3.982999801635742,3,149,,1.9160001277923584,1592724887,189.0,7.027000188827515,4.074000120162964,8,469936406,0.21299982070922852,0.3359999656677246,0.6545999050140381,1.242999792098999,1.7679998874664307,2.8638999462127686
433,874188.0,,1592724954.0379999,6.634999990463257,3,149,,1.8390002250671387,1592724937,50.0,3.982999801635742,1.9160001277923584,3,469938874,0.1530001163482666,0.2272500991821289,0.38770031929016113,0.757000207901001,0.8949999809265137,3.284980297088623
434,874189.0,,1592725133.9629998,31.26800012588501,3,149,,2.7430002689361572,1592725131,194.0,6.634999990463257,1.8390002250671387,6,469939078,0.27950000762939453,0.43274998664855957,1.077200174331665,1.3470001220703125,2.1740002632141113,6.660350561141968
435,874190.0,,1592725254.575,4.8399999141693115,3,149,,1.6299998760223389,1592725225,94.0,31.26800012588501,2.7430002689361572,3,469943598,0.24600005149841309,0.3539998531341553,0.5880999565124512,0.9760000705718994,1.4099998474121094,1.6907899379730225
436,874191.0,,1592725270.731,4.29800009727478,3,150,,2.06600022315979,1592725264,39.0,4.8399999141693115,1.6299998760223389,3,469944058,0.23399996757507324,0.3619999885559082,0.5197999477386475,0.820000171661377,1.1160001754760742,3.0218801498413086
437,874192.0,,1592725309.316,7.006999969482422,3,150,,0.8580000400543213,1592725301,37.0,4.29800009727478,2.06600022315979,1,469945693,0.20600008964538574,0.2929999828338623,0.40240001678466797,0.5369999408721924,0.6869997978210449,1.9395601749420166
438,874193.0,,1592725341.505,4.539999961853027,3,150,,1.1319999694824219,1592725309,8.0,7.006999969482422,0.8580000400543213,1,469951692,0.1659998893737793,0.22899985313415527,0.34999990463256836,0.7299997806549072,1.0809998512268066,2.5672597885131836
439,874194.0,,1592725354.431,8.381999969482422,3,150,,0.9089999198913574,1592725341,32.0,4.539999961853027,1.1319999694824219,2,469952834,0.1789999008178711,0.2519998550415039,0.38380002975463867,0.5869998931884766,0.687999963760376,3.6509597301483154
440,874195.0,,1592725375.343,6.049000263214111,3,150,,1.9749999046325684,1592725354,13.0,8.381999969482422,0.9089999198913574,2,469960068,0.254000186920166,0.35199999809265137,0.5216000080108643,0.7189998626708984,0.9010000228881836,3.031019926071167
441,874196.0,,1592725427.2979999,1.9130001068115234,3,150,,1.1740002632141113,1592725418,64.0,6.049000263214111,1.9749999046325684,4,469960131,0.24000000953674316,0.3399999141693115,0.5362000465393066,1.00600004196167,1.1130001544952393,1.6373603343963623
442,874197.0,,1592725474.6360002,2.6969997882843018,3,150,,2.0999999046325684,1592725458,40.0,1.9130001068115234,1.1740002632141113,3,469959352,0.20199966430664062,0.31999993324279785,0.4903998374938965,0.7979998588562012,1.7769999504089355,2.382040023803711
443,874198.0,,1592725478.22,7.2149999141693115,3,150,,4.473999977111816,1592725474,16.0,2.6969997882843018,2.0999999046325684,1,469961516,0.20000004768371582,0.3599998950958252,2.404599905014038,4.038999795913696,4.121000051498413,5.8648200035095215
444,874199.0,,1592725546.319,5.38700008392334,3,150,,1.8070001602172852,1592725538,64.0,7.2149999141693115,4.473999977111816,5,469957823,0.18899989128112793,0.28800010681152344,0.7463998794555664,1.5049998760223389,1.6699998378753662,2.432039976119995
445,874200.0,,1592725703.9120002,4.907999753952026,3,150,,1.8969998359680176,1592725681,143.0,5.38700008392334,1.8070001602172852,7,469955601,0.19299983978271484,0.29799985885620117,0.47839975357055664,0.6929998397827148,1.2079997062683105,2.3337595462799072
446,874201.0,,1592725749.504,7.688999891281128,3,149,,5.069999933242798,1592725713,32.0,4.907999753952026,1.8969998359680176,2,469953772,0.2005000114440918,0.33550000190734863,0.722100019454956,1.4149999618530273,3.2760000228881836,5.205579996109009
447,874202.0,,1592725765.357,3.9179999828338623,3,149,,1.620999813079834,1592725758,45.0,7.688999891281128,5.069999933242798,1,469954144,0.19749999046325684,0.3019998073577881,0.44460010528564453,0.7469997406005859,0.940000057220459,1.8673501014709473
448,874203.0,,1592725971.306,9.806999921798706,3,149,,3.236999988555908,1592725966,208.0,3.9179999828338623,1.620999813079834,10,469955007,0.36550021171569824,0.5789997577667236,0.9660000801086426,1.9160001277923584,2.5855400562286377,3.5450000762939453
449,874204.0,,1592726001.956,47.23099994659424,3,149,,1.059000015258789,1592725971,5.0,9.806999921798706,3.236999988555908,1,469953528,0.16699981689453125,0.2239999771118164,0.33899998664855957,0.5129997730255127,0.9301598072052002,9.629999876022339
450,874205.0,,1592726003.6179998,45.569000244140625,3,149,,5.027000188827515,1592726001,30.0,47.23099994659424,1.059000015258789,1,469952461,0.2240002155303955,0.3380002975463867,0.7900002002716064,1.9190003871917725,4.98002028465271,8.034000396728516
451,874206.0,,1592726039.0839999,43.1800000667572,3,149,,4.570000171661377,1592726004,3.0,45.569000244140625,5.027000188827515,1,469957454,0.19250035285949707,0.2922501564025879,0.523400068283081,1.2180001735687256,4.088000059127808,9.966450214385986
452,874207.0,,1592726082.851,5.851000070571899,3,149,,5.121999740600586,1592726049,45.0,43.1800000667572,4.570000171661377,4,469953139,0.17799973487854004,0.2955000400543213,0.46289992332458496,0.9660000801086426,2.7069997787475586,5.202039957046509
453,874208.0,,1592726090.5779998,23.648000240325928,3,149,,4.32200026512146,1592726083,34.0,5.851000070571899,5.121999740600586,1,469949620,0.21800017356872559,0.38950014114379883,1.4280002117156982,2.7910001277923584,3.9110000133514404,4.540220499038696
454,874209.0,,1592726206.264,3.2339999675750732,3,149,,1.8839998245239258,1592726166,83.0,23.648000240325928,4.32200026512146,3,469954780,0.14949989318847656,0.25500011444091797,0.463900089263916,0.7139997482299805,1.7030000686645508,2.004189968109131
455,874210.0,,1592726225.393,16.472000122070312,3,149,,3.267000198364258,1592726206,40.0,3.2339999675750732,1.8839998245239258,1,469948336,0.21499991416931152,0.35900020599365234,0.6109998226165771,1.2890002727508545,2.2300002574920654,5.740509986877441
456,874211.0,,1592726295.592,2.2890000343322754,3,150,,1.4779996871948242,1592726276,70.0,16.472000122070312,3.267000198364258,2,469947388,0.25300002098083496,0.37400007247924805,0.6141998767852783,1.0359997749328613,1.2230000495910645,2.0065598487854004
457,874212.0,,1592726379.5770001,2.754999876022339,3,150,,1.7959997653961182,1592726365,89.0,2.2890000343322754,1.4779996871948242,2,469939818,0.25499987602233887,0.3769998550415039,0.8178000450134277,1.2179999351501465,1.5889997482299805,2.6561996936798096
458,874213.0,,1592726468.7979999,3.067000150680542,3,150,,2.267000198364258,1592726454,89.0,2.754999876022339,1.7959997653961182,1,469936916,0.23200011253356934,0.3430001735687256,0.6346001625061035,1.138000249862671,1.5990002155303955,2.9348602294921875
459,874214.0,,1592726625.456,22.865999937057495,3,150,,3.0829999446868896,1592726583,129.0,3.067000150680542,2.267000198364258,4,469935372,0.31999993324279785,0.4829998016357422,0.8798000812530518,1.498999834060669,2.9240000247955322,5.30706000328064
460,874215.0,,1592726691.949,10.743000268936157,3,150,,6.525000095367432,1592726688,105.0,22.865999937057495,3.0829999446868896,10,469935866,0.33100008964538574,0.6460001468658447,2.119000196456909,3.9600000381469727,4.408000469207764,8.021680116653442
461,874216.0,,1592726768.093,3.5850000381469727,3,150,,2.4090001583099365,1592726745,57.0,10.743000268936157,6.525000095367432,5,469935654,0.24099993705749512,0.3530001640319824,0.5288000106811523,0.9210000038146973,2.0990002155303955,3.2350800037384033
462,874217.0,,1592726799.659,9.065000057220459,3,150,,1.6760001182556152,1592726780,35.0,3.5850000381469727,2.4090001583099365,4,469935759,0.3359999656677246,0.4649999141693115,0.8717999458312988,1.0939998626708984,1.5420000553131104,4.374380111694336
463,874218.0,,1592726833.217,4.536999940872192,3,150,,3.295999765396118,1592726799,19.0,9.065000057220459,1.6760001182556152,1,469937426,0.20399999618530273,0.3580000400543213,0.7007999420166016,1.2840001583099365,1.821000099182129,4.283819675445557
464,874219.0,,1592726913.889,32.47700023651123,3,150,,1.002000093460083,1592726883,84.0,4.536999940872192,3.295999765396118,2,469937525,0.22300028800964355,0.31100010871887207,0.49320006370544434,0.6740000247955322,0.7730002403259277,1.4336802959442139
465,874220.0,,1592727061.399,5.940000057220459,3,150,,2.497000217437744,1592727045,162.0,32.47700023651123,1.002000093460083,6,469939750,0.27300024032592773,0.37600016593933105,0.6011998653411865,0.8730001449584961,1.190999984741211,2.8250603675842285
466,874221.0,,1592727126.9420002,4.361999750137329,3,149,,4.256999731063843,1592727102,57.0,5.940000057220459,2.497000217437744,3,469942021,0.2284998893737793,0.365999698638916,0.7022998332977295,1.6419997215270996,3.2190001010894775,4.316669702529907
467,874222.0,,1592727164.697,4.0400002002716064,3,149,,0.9479999542236328,1592727135,33.0,4.361999750137329,4.256999731063843,1,469941068,0.1914997100830078,0.30124974250793457,0.4779999256134033,0.6830000877380371,0.7969999313354492,2.541559934616089
468,874223.0,,1592727194.9910002,41.561999797821045,3,149,,1.8399996757507324,1592727164,29.0,4.0400002002716064,0.9479999542236328,1,469936578,0.2044997215270996,0.3462495803833008,0.6404998302459717,1.0799999237060547,1.740999698638916,1.924989938735962
469,874224.0,,1592727309.2529998,5.428000211715698,3,149,,1.4680001735687256,1592727301,137.0,41.561999797821045,1.8399996757507324,3,469934970,0.25100016593933105,0.36625027656555176,0.5586001873016357,1.1230003833770752,1.3370001316070557,4.61236047744751
470,874225.0,,1592727317.8920002,51.69399976730347,3,149,,3.423999786376953,1592727309,8.0,5.428000211715698,1.4680001735687256,1,469935341,0.18999981880187988,0.2852497100830078,0.5126996040344238,1.4229998588562012,2.441999673843384,11.662789821624756
471,874226.0,,1592727371.655,1.882000207901001,3,149,,1.187000036239624,1592727362,53.0,51.69399976730347,3.423999786376953,4,469932853,0.13849997520446777,0.21974992752075195,0.5084998607635498,0.8420002460479736,1.1050002574920654,1.2579500675201416
472,874227.0,,1592727571.1239998,29.16700029373169,3,149,,3.7150003910064697,1592727555,193.0,1.882000207901001,1.187000036239624,12,469933411,0.3880002498626709,0.5935001373291016,0.8518002033233643,1.8900001049041748,3.5989999771118164,5.002070188522339
473,874228.0,,1592727630.689,3.7089998722076416,3,149,,1.323000192642212,1592727616,61.0,29.16700029373169,3.7150003910064697,1,469932696,0.13400006294250488,0.19825005531311035,0.30809998512268066,0.4680001735687256,0.7460000514984131,3.2145001888275146
474,874229.0,,1592727820.5089998,22.8030002117157,3,149,,3.6100001335144043,1592727812,196.0,3.7089998722076416,1.323000192642212,11,469932814,0.36500000953674316,0.5247502326965332,0.905900239944458,1.758000373840332,3.4620001316070557,4.759109973907471
475,874230.0,,1592727882.855,4.0299999713897705,3,149,,1.2160000801086426,1592727872,60.0,22.8030002117157,3.6100001335144043,6,469935553,0.22600007057189941,0.36700010299682617,0.6428000926971436,0.9179997444152832,1.00600004196167,1.3247900009155273
476,874231.0,,1592727987.51,11.002000093460083,3,150,,0.8670003414154053,1592727937,65.0,4.0299999713897705,1.2160000801086426,3,469934517,0.1420001983642578,0.20600008964538574,0.35579991340637207,0.6210000514984131,0.8310000896453857,5.879779815673828
477,874232.0,,1592728086.996,5.773999929428101,3,150,,1.996000051498413,1592728067,130.0,11.002000093460083,0.8670003414154053,9,469933512,0.22099995613098145,0.3619997501373291,0.5337998867034912,1.065999984741211,1.6400001049041748,3.783060073852539
478,874233.0,,1592728301.94,15.210000038146973,3,150,,1.070000171661377,1592728272,205.0,5.773999929428101,1.996000051498413,6,469938422,0.21700000762939453,0.2970001697540283,0.4762001037597656,0.742999792098999,0.8439998626708984,2.808039665222168
479,874234.0,,1592728423.18,11.43399977684021,3,150,,1.932999849319458,1592728392,120.0,15.210000038146973,1.070000171661377,6,469938314,0.2869999408721924,0.3789999485015869,0.5695998668670654,1.2379999160766602,1.8299999237060547,3.493100166320801
480,874235.0,,1592728434.619,18.750999927520752,3,150,,1.3310000896453857,1592728423,31.0,11.43399977684021,1.932999849319458,2,469942156,0.2239999771118164,0.3380000591278076,0.6203999519348145,0.8680002689361572,1.0450000762939453,1.789680004119873
481,874236.0,,1592728538.536,4.9750001430511475,3,150,,3.256999969482422,1592728501,78.0,18.750999927520752,1.3310000896453857,8,469941349,0.2350001335144043,0.3660001754760742,0.812000036239624,1.3329999446868896,2.5452799797058105,4.019000053405762
482,874237.0,,1592728539.9029999,19.842000007629395,3,150,,3.5390002727508545,1592728538,37.0,4.9750001430511475,3.256999969482422,1,469939387,0.18800020217895508,0.28100013732910156,0.5720000267028809,1.071000099182129,2.637279987335205,4.684000253677368
483,874238.0,,1592728555.3,4.531000137329102,3,150,,2.6689999103546143,1592728545,7.0,19.842000007629395,3.5390002727508545,2,469940325,0.24000000953674316,0.3600001335144043,0.6070001125335693,1.07200026512146,1.2558400630950928,3.182999849319458
484,874239.0,,1592728634.2870002,54.8459997177124,3,150,,3.8339998722076416,1592728606,61.0,4.531000137329102,2.6689999103546143,9,469945290,0.21000003814697266,0.28299975395202637,0.4623997211456299,0.7109994888305664,1.5029997825622559,10.030799865722656
485,874240.0,,1592728658.018,31.115000009536743,3,150,,3.9890003204345703,1592728646,40.0,54.8459997177124,3.8339998722076416,3,469948431,0.2560000419616699,0.35199999809265137,0.6052000522613525,1.3220000267028809,3.4690003395080566,9.702380180358887
486,874241.0,,1592728980.1620002,6.180999755859375,3,149,,3.3229997158050537,1592728953,307.0,31.115000009536743,3.9890003204345703,14,469949587,0.6640000343322754,1.0802497863769531,1.997999906539917,2.795999765396118,3.0259997844696045,5.433129787445068
487,874242.0,,1592729044.1729999,9.571000099182129,3,149,,4.11400032043457,1592729011,58.0,6.180999755859375,3.3229997158050537,4,469950229,0.23200011253356934,0.3660001754760742,0.6471002101898193,0.8210000991821289,1.318000316619873,9.339120149612427
488,874243.0,,1592729046.418,9.082000017166138,3,149,,5.0,1592729044,33.0,9.571000099182129,4.11400032043457,1,469946852,0.14549994468688965,0.24950003623962402,0.5167999267578125,2.0180001258850098,3.424999952316284,7.255579948425293
489,874244.0,,1592729175.585,4.152000188827515,3,149,,3.6720001697540283,1592729136,92.0,9.082000017166138,5.0,6,469946034,0.252000093460083,0.4029998779296875,0.9640998840332031,1.9879999160766602,2.4809999465942383,3.854340076446533
490,874245.0,,1592729179.895,40.87899994850159,3,149,,5.317000150680542,1592729175,39.0,4.152000188827515,3.6720001697540283,2,469947783,0.14750003814697266,0.21125006675720215,0.3287997245788574,0.5139999389648438,1.5699999332427979,8.380770206451416
491,874246.0,,1592729238.1620002,12.982999801635742,3,149,,3.383999824523926,1592729222,47.0,40.87899994850159,5.317000150680542,6,469948987,0.2259998321533203,0.3445000648498535,0.5577998161315918,0.9809997081756592,1.253999948501587,4.854889631271362
492,874247.0,,1592729324.0839999,7.653000354766846,3,149,,2.5530002117156982,1592729294,72.0,12.982999801635742,3.383999824523926,4,469956070,0.19000005722045898,0.26925015449523926,0.4619002342224121,1.0420002937316895,1.9000000953674316,4.1339802742004395
493,874248.0,,1592729403.176,7.944999933242798,3,149,,4.561999797821045,1592729374,80.0,7.653000354766846,2.5530002117156982,6,469959078,0.2864999771118164,0.5022499561309814,0.9657998085021973,2.010999917984009,3.3510000705718994,4.94746994972229
494,874249.0,,1592729436.231,3.6660001277923584,3,149,,1.7200000286102295,1592729403,29.0,7.944999933242798,4.561999797821045,2,469959924,0.20950007438659668,0.29650020599365234,0.46900010108947754,0.5860002040863037,1.4690001010894775,3.567970037460327
495,874250.0,,1592729473.5229998,17.192000150680542,3,149,,2.753000259399414,1592729461,58.0,3.6660001277923584,1.7200000286102295,9,469957975,0.35900044441223145,0.5275003910064697,0.8684005737304688,1.3960001468658447,1.7120001316070557,5.277390241622925
496,874251.0,,1592729478.7879999,12.039999961853027,3,150,,3.196000099182129,1592729473,12.0,17.192000150680542,2.753000259399414,2,469958464,0.2850000858306885,0.4249999523162842,1.0583999156951904,2.0880000591278076,2.38100004196167,5.668980121612549
497,874252.0,,1592729489.1320002,43.24799990653992,3,150,,2.5129997730255127,1592729480,7.0,12.039999961853027,3.196000099182129,2,469954135,0.22699975967407227,0.3409996032714844,0.6801998615264893,1.5839998722076416,2.2009997367858887,4.012779712677002
498,874253.0,,1592729539.8520002,60.42899990081787,3,150,,2.850999593734741,1592729533,53.0,43.24799990653992,2.5129997730255127,3,469955300,0.2219996452331543,0.3379998207092285,0.6283998489379883,1.1299998760223389,2.495999336242676,2.922579765319824
